sportmonks_fixture_id,fixture_id,player_id,player_name,team_id,match_position,starter,captain,match_minutes,match_goals,match_assists,match_shots,match_shots_on_target,match_xg,league_id,season_id,match_date,goals_last_3,goals_last_5,goals_last_10,assists_last_5,minutes_last_5,starts_last_5,shots_last_5,shots_on_target_last_5,xg_last_5,xg_last_10,goals_per_90,xg_per_90,starter_probability,recent_form_score,position,position_group,formation,lineup_available,lineup_quality_score,starting_xi_json,bench_json,goalkeeper_player_id,expected_minutes,lineup_status,team_strength_proxy,opponent_defense_proxy,target_anytime,first_goal_player_id,target_first_goal,target_most_likely,split,implied_probability_anytime,odds_anytime,implied_probability_first,odds_first,api_football_fixture_id,has_goalscorer_odds
19609143,19609143,153244,Abdoulaye Seck,18558,,False,False,0,0,0,0,0,,732,26618,2026-06-16 19:00:00+00:00,0,1,1,0,392,4,0,2,0.9378,0.9378,0.2296,0.2153,1.0,1.3407,,,,True,0.800,"[   61806     1030 37642676     1389 37540621   430403    99137    96722
    98874 37685630   433169    33685   337394    32403  5270371    96611
 24799984    95694    96227 17544737   186995 37590938]","[   99157 37532344   153244  2511096 37674290 37541438    64188 23661272
  3861304 37342694 37726575 37581992 38212654   162164 37569271    96030
 37317367    95368 23738800    99000 37317369     1193   100556 37593237
   186797    96950 37608935 21072805 37530901  5666458]",96227.0,90.0,bench,0.06616538461538461,1.0,0,96611.0,0,0,test,0.05889766666666666,17.333333333333332,0.024976666666666664,43.333333333333336,1489383,1
19609143,19609143,186797,Lucas Hernández,18647,,False,False,0,0,0,0,0,,732,26618,2026-06-16 19:00:00+00:00,0,0,0,0,87,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[   61806     1030 37642676     1389 37540621   430403    99137    96722
    98874 37685630   433169    33685   337394    32403  5270371    96611
 24799984    95694    96227 17544737   186995 37590938]","[   99157 37532344   153244  2511096 37674290 37541438    64188 23661272
  3861304 37342694 37726575 37581992 38212654   162164 37569271    96030
 37317367    95368 23738800    99000 37317369     1193   100556 37593237
   186797    96950 37608935 21072805 37530901  5666458]",96227.0,18.0,bench,0.2252,0.3076923076923077,0,96611.0,0,0,test,0.083333,12.0,0.033497,30.666666666666668,1489383,1
19609143,19609143,186995,Theo Hernández,18647,DEF,True,False,105,0,0,0,0,0.1201,732,26618,2026-06-16 19:00:00+00:00,0,0,0,0,444,5,0,1,0.5268,0.8556,0.0,0.1068,1.0,0.2132,DEF,DEF,,True,0.800,"[   61806     1030 37642676     1389 37540621   430403    99137    96722
    98874 37685630   433169    33685   337394    32403  5270371    96611
 24799984    95694    96227 17544737   186995 37590938]","[   99157 37532344   153244  2511096 37674290 37541438    64188 23661272
  3861304 37342694 37726575 37581992 38212654   162164 37569271    96030
 37317367    95368 23738800    99000 37317369     1193   100556 37593237
   186797    96950 37608935 21072805 37530901  5666458]",96227.0,90.0,starter,0.2252,0.3076923076923077,0,96611.0,0,0,test,0.14218633333333333,7.033333333333334,0.058076666666666665,17.5,1489383,1
19609143,19609143,337394,Jules Koundé,18647,DEF,True,False,105,0,0,0,0,,732,26618,2026-06-16 19:00:00+00:00,0,2,2,0,458,5,0,2,0.1901,0.7125,0.393,0.0374,1.0,2.0951,DEF,DEF,,True,0.800,"[   61806     1030 37642676     1389 37540621   430403    99137    96722
    98874 37685630   433169    33685   337394    32403  5270371    96611
 24799984    95694    96227 17544737   186995 37590938]","[   99157 37532344   153244  2511096 37674290 37541438    64188 23661272
  3861304 37342694 37726575 37581992 38212654   162164 37569271    96030
 37317367    95368 23738800    99000 37317369     1193   100556 37593237
   186797    96950 37608935 21072805 37530901  5666458]",96227.0,90.0,starter,0.2252,0.3076923076923077,0,96611.0,0,0,test,0.083333,12.0,0.033497,30.666666666666668,1489383,1
19609143,19609143,98874,Moussa Niakhaté,18558,DEF,True,False,105,0,0,0,0,,732,26618,2026-06-16 19:00:00+00:00,0,1,1,0,392,5,0,2,0.996,1.0343,0.2296,0.2287,1.0,1.4641,DEF,DEF,,True,0.800,"[   61806     1030 37642676     1389 37540621   430403    99137    96722
    98874 37685630   433169    33685   337394    32403  5270371    96611
 24799984    95694    96227 17544737   186995 37590938]","[   99157 37532344   153244  2511096 37674290 37541438    64188 23661272
  3861304 37342694 37726575 37581992 38212654   162164 37569271    96030
 37317367    95368 23738800    99000 37317369     1193   100556 37593237
   186797    96950 37608935 21072805 37530901  5666458]",96227.0,90.0,starter,0.06616538461538461,1.0,0,96611.0,0,0,test,0.05023966666666666,20.0,0.021405333333333332,47.333333333333336,1489383,1
19609163,19609163,37352773,Ahmed Qasem,18600,,False,False,17,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,1,1,2,0,416,5,0,1,1.4721,2.315,0.2163,0.3185,1.0,0.988,,,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,90.0,bench,0.00831923076923077,0.38461538461538464,0,154421.0,0,0,test,0.09259233333333333,11.0,0.037152,29.0,1539016,1
19609163,19609163,37356289,Henrik Falchener,18578,,False,False,0,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,0,273,3,0,0,0.1639,0.1639,0.0,0.054,0.75,0.0246,,,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,72.0,bench,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.13055533333333333,7.666666666666667,0.05079366666666666,19.833333333333332,1539016,1
19609163,19609163,37365874,Zidane Iqbal,18600,,False,False,31,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,0,107,1,0,0,0.0,0.0,0.0,0.0,0.2,0.0,,,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,32.4,bench,0.00831923076923077,0.38461538461538464,0,154421.0,0,0,test,0.07222233333333333,14.0,0.029593333333333333,35.666666666666664,1539016,1
19609163,19609163,37391576,Thelo Aasgaard,18578,,False,False,0,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,1,194,1,0,0,0.0781,0.2756,0.0,0.0362,0.2,0.3057,,,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,32.4,bench,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.3340453333333333,3.0033333333333334,0.135837,7.366666666666667,1539016,1
19609163,19609163,37555815,Andreas Schjelderup,18578,,False,False,25,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,2,2,2,0,323,4,0,3,0.3272,0.3802,0.5573,0.0912,0.8,1.2982,,,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,75.6,bench,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.2830686666666667,3.533333333333333,0.11236933333333332,8.966666666666667,1539016,1
19609163,19609163,37286732,Oscar Bobb,18578,,False,False,25,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,0,68,1,0,0,0.0,0.0,0.0,0.0,0.2,0.0,,,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,32.4,bench,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.324786,3.0833333333333335,0.13028166666666666,7.7,1539016,1
19609163,19609163,37541130,Youssef Amyn,18600,,False,False,0,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,18.0,bench,0.00831923076923077,0.38461538461538464,0,154421.0,0,0,test,0.111111,9.0,0.04318533333333333,23.666666666666668,1539016,1
19609163,19609163,37570379,Antonio Nusa,18578,FWD,True,False,78,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,0,390,4,0,3,0.6478,0.7039,0.0,0.1495,0.8,0.1999,FWD,FWD,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,75.6,starter,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.31746,3.1666666666666665,0.12662333333333334,7.8999999999999995,1539016,1
19609163,19609163,37526506,Merchas Doski,18600,DEF,True,False,90,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,1,473,5,0,2,0.0562,0.0565,0.0,0.0107,1.0,0.2782,DEF,DEF,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,90.0,starter,0.00831923076923077,0.38461538461538464,0,154421.0,0,0,test,0.035165,29.0,0.013786333333333333,74.0,1539016,1
19609163,19609163,33166012,David Møller Wolfe,18578,DEF,True,False,78,0,1,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,1,1,0,378,4,0,2,0.5845,0.6394,0.2381,0.1392,0.8,1.0202,DEF,DEF,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,75.6,starter,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.12222200000000001,8.333333333333334,0.047619,21.0,1539016,1
19609163,19609163,151243,Patrick Berg,18578,,False,False,17,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,0,483,5,0,2,0.0,0.6159,0.0,0.0,1.0,0.0,,,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,90.0,bench,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.21794866666666668,4.833333333333333,0.08359466666666666,12.166666666666666,1539016,1
19609163,19609163,538449,Torbjørn Heggem,18578,DEF,True,False,103,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,0,110,1,0,0,0.0,0.0458,0.0,0.0,0.2,0.0,DEF,DEF,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,32.4,starter,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.11666633333333333,9.0,0.04507933333333333,22.333333333333332,1539016,1
19609163,19609163,24816996,Sander Tangvik,18578,,False,False,0,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,0,488,5,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,90.0,bench,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,,,,,1539016,0
19609163,19609163,26823,Martin Ødegaard,18578,MID,True,True,86,0,1,0,0,0.0369,732,26618,2026-06-16 22:00:00+00:00,0,0,0,0,269,3,0,3,0.0565,1.2647,0.0,0.0189,0.6,0.0283,MID,MID,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,61.2,starter,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.24603166666666665,4.066666666666666,0.096642,10.416666666666666,1539016,1
19609163,19609163,151551,Fredrik Aursnes,18578,MID,True,False,78,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,1,440,5,0,2,0.3271,0.4415,0.0,0.0669,1.0,0.529,MID,MID,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,90.0,starter,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.19163266666666667,5.333333333333333,0.07427066666666667,13.5,1539016,1
19609163,19609163,151568,Fredrik Bjørkan,18578,,False,False,0,0,0,0,0,,732,26618,2026-06-16 22:00:00+00:00,0,0,0,1,478,5,0,0,0.0,0.1475,0.0,0.0,1.0,0.6667,,,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,90.0,bench,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,,,,,1539016,0
19609163,19609163,25514,Alexander Sørloth,18578,FWD,True,False,78,0,0,0,0,0.0197,732,26618,2026-06-16 22:00:00+00:00,0,1,5,0,120,0,0,1,0.0,2.2664,0.75,0.0,0.0,0.8,FWD,FWD,,True,0.800,"[   32471   151418 33166012    25514    64193   154421    26823   151551
   538449 37570379   151628 23715953 37672705 37734969   896368 28575866
   334896   197017 37684630   334650 37526506 37730643]","[   25120   524309   151243   458682 24816996   153446   151568 16546879
 12016844 37391576 37555815 37286732   151715 37521190 37356289   411204
   192678 37550882 37541130 10274950 37352773   411989 37365874   334997
 17526122 34392107 37514185   411996 37703723    83974]",334896.0,18.0,starter,0.11626153846153847,0.038461538461538464,0,154421.0,0,0,test,0.465608,2.15,0.205018,4.883333333333334,1539016,1
