symbol,side,opened_at,closed_at,lot,pnl,close_reason,loss_streak_after
EURUSD,BUY,2026-04-01T08:38:00.443000,2026-04-01T08:38:33.970000,0.04,-0.11999999999989797,time_exit,3
EURUSD,BUY,2026-04-01T08:42:01.687000,2026-04-01T08:42:35.376000,0.08,-0.4000000000008441,time_exit,3
EURUSD,BUY,2026-04-01T08:43:31.570000,2026-04-01T08:44:02.017000,0.08,1.0400000000014842,time_exit,0
EURUSD,BUY,2026-04-01T08:44:30.072000,2026-04-01T08:45:01.338000,0.01,0.08999999999992347,time_exit,0
EURUSD,BUY,2026-04-01T08:45:30.071000,2026-04-01T08:46:01.871000,0.01,-0.07999999999985796,time_exit,1
EURUSD,BUY,2026-04-01T08:46:31.461000,2026-04-01T08:47:03.172000,0.02,-0.560000000000116,time_exit,2
EURUSD,BUY,2026-04-01T08:54:01.611000,2026-04-01T08:54:16.400000,0.04,-1.3004557512124038,stop_loss,3
EURUSD,BUY,2026-04-01T09:03:00.172000,2026-04-01T09:03:30.374000,0.08,-0.47999999999959186,time_exit,3
EURUSD,BUY,2026-04-01T09:55:00.092000,2026-04-01T09:55:15.882000,0.08,0.800000000000356,stop_loss,0
EURUSD,BUY,2026-04-01T09:55:30.306000,2026-04-01T09:56:00.596000,0.01,-0.07999999999985796,time_exit,1
EURUSD,BUY,2026-04-01T09:56:32.427000,2026-04-01T09:57:03.345000,0.02,0.3500000000000725,time_exit,0
EURUSD,BUY,2026-04-01T09:57:30.289000,2026-04-01T09:57:50.562000,0.01,0.08000000000008001,stop_loss,0
EURUSD,BUY,2026-04-01T09:58:00.521000,2026-04-01T09:58:30.929000,0.01,-0.010000000000065512,time_exit,1
EURUSD,BUY,2026-04-01T09:59:00.430000,2026-04-01T09:59:31.013000,0.02,-0.16000000000016001,time_exit,2
EURUSD,BUY,2026-04-01T10:00:00.071000,2026-04-01T10:00:30.315000,0.04,-0.600000000000378,time_exit,3
EURUSD,BUY,2026-04-01T10:01:01.462000,2026-04-01T10:01:31.536000,0.08,-1.520000000001076,time_exit,3
EURUSD,BUY,2026-04-01T10:02:01.029000,2026-04-01T10:02:32.693000,0.08,-1.6800000000003479,time_exit,3
EURUSD,BUY,2026-04-01T10:03:00.255000,2026-04-01T10:03:30.475000,0.08,0.1600000000010482,time_exit,0
EURUSD,BUY,2026-04-01T10:04:00.323000,2026-04-01T10:04:30.770000,0.01,-0.09000000000014552,time_exit,1
EURUSD,BUY,2026-04-01T10:05:00.123000,2026-04-01T10:05:39.448000,0.02,0.46999999999997044,time_exit,0
EURUSD,BUY,2026-04-01T10:07:00.032000,2026-04-01T10:07:30.163000,0.01,-0.16000000000016001,time_exit,1
EURUSD,BUY,2026-04-01T10:08:01.060000,2026-04-01T10:08:32.281000,0.02,0.020000000000131024,time_exit,0
EURUSD,BUY,2026-04-01T10:09:02.560000,2026-04-01T10:09:32.712000,0.01,-0.0700000000000145,time_exit,1
EURUSD,BUY,2026-04-01T10:11:30.383000,2026-04-01T10:12:00.634000,0.02,0.020000000000131024,time_exit,0
EURUSD,BUY,2026-04-01T10:13:00.513000,2026-04-01T10:13:31.638000,0.01,0.19999999999997797,time_exit,0
EURUSD,BUY,2026-04-01T10:14:01.100000,2026-04-01T10:14:31.497000,0.01,-0.14999999999987246,time_exit,1
EURUSD,BUY,2026-04-01T10:16:00.283000,2026-04-01T10:16:34.232000,0.02,-0.05999999999994898,time_exit,2
EURUSD,BUY,2026-04-01T10:17:03.237000,2026-04-01T10:17:35.263000,0.04,-0.32000000000032003,time_exit,3
EURUSD,BUY,2026-04-01T10:19:00.566000,2026-04-01T10:19:30.661000,0.08,-0.7200000000011642,time_exit,3
EURUSD,BUY,2026-04-01T10:20:00.621000,2026-04-01T10:20:14.098000,0.08,0.720000000000276,stop_loss,0
EURUSD,BUY,2026-04-01T10:20:30.075000,2026-04-01T10:21:00.844000,0.01,-0.15999999999993797,time_exit,1
EURUSD,BUY,2026-04-01T10:21:31.981000,2026-04-01T10:22:02.026000,0.02,0.020000000000131024,time_exit,0
EURUSD,BUY,2026-04-01T10:22:30.400000,2026-04-01T10:23:00.785000,0.01,0.02999999999997449,time_exit,0
EURUSD,BUY,2026-04-01T10:23:30.833000,2026-04-01T10:24:02.712000,0.01,-0.040000000000040004,time_exit,1
EURUSD,BUY,2026-04-01T10:24:31.011000,2026-04-01T10:25:01.242000,0.02,-0.19999999999997797,time_exit,2
EURUSD,BUY,2026-04-01T10:31:00.782000,2026-04-01T10:31:31.738000,0.04,-0.47999999999959186,time_exit,3
EURUSD,BUY,2026-04-01T10:32:02.114000,2026-04-01T10:32:32.869000,0.08,-0.1600000000010482,time_exit,3
EURUSD,BUY,2026-04-01T10:35:33.257000,2026-04-01T10:36:06.011000,0.08,0.32000000000032003,time_exit,0
EURUSD,BUY,2026-04-01T10:37:00.485000,2026-04-01T10:37:30.538000,0.01,-0.12000000000012002,time_exit,1
EURUSD,BUY,2026-04-01T10:38:02.328000,2026-04-01T10:38:34.736000,0.02,-0.05999999999994898,time_exit,2
EURUSD,BUY,2026-04-01T10:39:03.468000,2026-04-01T10:39:34.415000,0.04,-0.11999999999989797,time_exit,3
EURUSD,BUY,2026-04-01T10:41:00.262000,2026-04-01T10:41:30.745000,0.08,-0.560000000000116,time_exit,3
EURUSD,BUY,2026-04-01T10:42:05.719000,2026-04-01T10:42:38.303000,0.08,-0.3999999999990677,time_exit,3
EURUSD,BUY,2026-04-01T10:43:01.359000,2026-04-01T10:43:32.157000,0.08,-0.6399999999988637,time_exit,3
EURUSD,BUY,2026-04-01T10:44:01.459000,2026-04-01T10:44:31.475000,0.08,0.7200000000011642,time_exit,0
EURUSD,BUY,2026-04-01T10:45:00.361000,2026-04-01T10:45:31.391000,0.01,0.18999999999991246,time_exit,0
EURUSD,BUY,2026-04-01T10:46:00.150000,2026-04-01T10:46:30.311000,0.01,0.08000000000008001,time_exit,0
EURUSD,BUY,2026-04-01T10:47:00.006000,2026-04-01T10:47:17.525000,0.01,0.08000000000008001,stop_loss,0
EURUSD,BUY,2026-04-01T10:47:31.606000,2026-04-01T10:48:02.238000,0.01,0.12999999999996348,time_exit,0
EURUSD,BUY,2026-04-01T10:48:30.749000,2026-04-01T10:49:01.018000,0.01,-0.17000000000000348,time_exit,1
EURUSD,BUY,2026-04-01T10:49:34.202000,2026-04-01T10:50:13.015000,0.02,0.12000000000034204,time_exit,0
EURUSD,BUY,2026-04-01T10:50:31.633000,2026-04-01T10:51:07.848000,0.01,-0.08000000000008001,time_exit,1
EURUSD,BUY,2026-04-01T10:51:30.137000,2026-04-01T10:52:01.044000,0.02,-0.16000000000016001,time_exit,2
EURUSD,BUY,2026-04-01T10:52:30.285000,2026-04-01T10:53:04.016000,0.04,-0.23999999999979593,time_exit,3
EURUSD,BUY,2026-04-01T10:53:34.076000,2026-04-01T10:54:06.221000,0.08,-0.8800000000004359,time_exit,3
EURUSD,BUY,2026-04-01T11:05:00.090000,2026-04-01T11:05:30.693000,0.08,-1.3600000000000279,time_exit,3
EURUSD,BUY,2026-04-01T11:09:06.615000,2026-04-01T11:09:37.111000,0.08,-1.3600000000000279,time_exit,3
EURUSD,BUY,2026-04-01T11:10:00.440000,2026-04-01T11:10:32.340000,0.08,-0.15999999999927184,time_exit,3
EURUSD,BUY,2026-04-01T11:11:00.260000,2026-04-01T11:11:30.648000,0.08,0.7599999999996498,time_exit,0
EURUSD,BUY,2026-04-01T11:12:02.211000,2026-04-01T11:12:33.264000,0.01,0.0,time_exit,0
EURUSD,BUY,2026-04-01T11:13:00.739000,2026-04-01T11:13:31.002000,0.01,0.16000000000016001,time_exit,0
EURUSD,BUY,2026-04-01T11:14:00.114000,2026-04-01T11:14:30.357000,0.01,0.050000000000105516,time_exit,0
EURUSD,BUY,2026-04-01T11:15:00.037000,2026-04-01T11:15:30.982000,0.01,-0.0700000000000145,time_exit,1
EURUSD,BUY,2026-04-01T11:16:01.987000,2026-04-01T11:16:38.217000,0.02,-0.10000000000021103,time_exit,2
EURUSD,BUY,2026-04-01T11:17:01.786000,2026-04-01T11:17:36.199000,0.04,0.0800000000005241,time_exit,0
EURUSD,BUY,2026-04-01T11:18:03.363000,2026-04-01T11:18:22.384000,0.01,-0.25896050868179366,stop_loss,1
EURUSD,BUY,2026-04-01T11:20:00.122000,2026-04-01T11:20:40.070000,0.02,-0.2999999999997449,time_exit,2
EURUSD,BUY,2026-04-01T11:38:01.798000,2026-04-01T11:38:33.254000,0.04,-0.19999999999953386,time_exit,3
EURUSD,BUY,2026-04-01T11:39:04.763000,2026-04-01T11:39:35.572000,0.08,-0.3999999999990677,time_exit,3
EURUSD,BUY,2026-04-01T11:40:00.111000,2026-04-01T11:40:31.214000,0.08,-0.7199999999993878,time_exit,3
EURUSD,BUY,2026-04-01T11:41:00.467000,2026-04-01T11:41:30.645000,0.08,-0.7199999999993878,time_exit,3
EURUSD,BUY,2026-04-01T11:42:00.175000,2026-04-01T11:42:31.658000,0.08,-0.48000000000136817,time_exit,3
EURUSD,BUY,2026-04-01T11:45:00.036000,2026-04-01T11:45:30.437000,0.08,0.0,time_exit,3
EURUSD,BUY,2026-04-01T11:46:00.171000,2026-04-01T11:46:33.746000,0.08,-0.1600000000010482,time_exit,3
EURUSD,BUY,2026-04-01T11:47:00.733000,2026-04-01T11:47:32.658000,0.08,-0.5599999999983396,time_exit,3
EURUSD,BUY,2026-04-01T11:48:01.428000,2026-04-01T11:48:32.708000,0.08,1.280000000000392,time_exit,0
EURUSD,BUY,2026-04-01T11:49:00.575000,2026-04-01T11:49:31.062000,0.01,-0.049999999999883464,time_exit,1
EURUSD,BUY,2026-04-01T11:50:00.136000,2026-04-01T11:50:31.125000,0.02,-0.11999999999989797,time_exit,2
EURUSD,BUY,2026-04-01T11:51:03.014000,2026-04-01T11:51:34.098000,0.04,-0.280000000000058,time_exit,3
EURUSD,BUY,2026-04-01T11:52:00.138000,2026-04-01T11:52:33.986000,0.08,-0.31999999999854367,time_exit,3
EURUSD,BUY,2026-04-01T11:53:00.028000,2026-04-01T11:53:30.429000,0.08,0.0800000000005241,time_exit,0
EURUSD,BUY,2026-04-01T11:54:01.053000,2026-04-01T11:54:31.218000,0.01,0.07999999999985796,time_exit,0
EURUSD,BUY,2026-04-01T11:55:00.404000,2026-04-01T11:55:32.163000,0.01,-0.010000000000065512,time_exit,1
EURUSD,BUY,2026-04-01T11:56:00.162000,2026-04-01T11:56:30.937000,0.02,0.020000000000131024,time_exit,0
EURUSD,BUY,2026-04-01T11:57:00.456000,2026-04-01T11:57:31.578000,0.01,0.09000000000014552,time_exit,0
EURUSD,BUY,2026-04-01T11:58:00.550000,2026-04-01T11:58:34.808000,0.01,-0.10999999999983247,time_exit,1
EURUSD,BUY,2026-04-01T11:59:00.151000,2026-04-01T11:59:30.406000,0.02,-0.140000000000029,time_exit,2
EURUSD,BUY,2026-04-01T12:00:00.055000,2026-04-01T12:00:05.033000,0.04,0.3300000000001635,stop_loss,0
EURUSD,BUY,2026-04-01T12:00:30.154000,2026-04-01T12:01:00.406000,0.01,0.009999999999843467,time_exit,0
EURUSD,BUY,2026-04-01T12:01:30.323000,2026-04-01T12:01:53.162000,0.01,0.08000000000008001,stop_loss,0
EURUSD,BUY,2026-04-01T12:02:30.198000,2026-04-01T12:03:04.268000,0.01,-0.0700000000000145,time_exit,1
EURUSD,BUY,2026-04-01T12:04:30.341000,2026-04-01T12:05:01.431000,0.02,-0.04000000000026205,time_exit,2
EURUSD,BUY,2026-04-01T12:40:00.080000,2026-04-01T12:40:30.898000,0.04,-0.31999999999943185,time_exit,3
EURUSD,BUY,2026-04-01T12:41:00.181000,2026-04-01T12:41:30.400000,0.08,-0.7200000000011642,time_exit,3
EURUSD,BUY,2026-04-01T12:42:00.332000,2026-04-01T12:42:30.372000,0.08,0.0,time_exit,3
EURUSD,BUY,2026-04-01T12:43:00.037000,2026-04-01T12:43:32.336000,0.08,-0.32000000000032003,time_exit,3
EURUSD,BUY,2026-04-01T12:44:01.743000,2026-04-01T12:44:33.506000,0.08,1.9200000000001438,time_exit,0
EURUSD,BUY,2026-04-01T12:47:00.086000,2026-04-01T12:47:30.107000,0.01,-0.32999999999994145,time_exit,1
EURUSD,BUY,2026-04-01T12:48:00.096000,2026-04-01T12:48:30.367000,0.02,-0.7199999999998319,time_exit,2
EURUSD,BUY,2026-04-01T12:54:00.112000,2026-04-01T12:54:30.627000,0.04,-0.07999999999963592,time_exit,3
EURUSD,BUY,2026-04-01T12:55:00.080000,2026-04-01T12:55:30.966000,0.08,-1.440000000000552,time_exit,3
EURUSD,BUY,2026-04-01T12:56:00.115000,2026-04-01T12:56:30.410000,0.08,-2.080000000001192,time_exit,3
EURUSD,BUY,2026-04-01T12:57:00.171000,2026-04-01T12:57:30.174000,0.08,-1.520000000001076,time_exit,3
EURUSD,BUY,2026-04-01T13:15:00.158000,2026-04-01T13:15:31.292000,0.08,-0.2400000000015723,time_exit,3
EURUSD,BUY,2026-04-01T13:16:00.213000,2026-04-01T13:16:30.284000,0.08,0.31999999999854367,time_exit,0
EURUSD,BUY,2026-04-01T13:17:00.300000,2026-04-01T13:17:30.357000,0.01,-0.21000000000004349,time_exit,1
EURUSD,BUY,2026-04-01T13:18:30.367000,2026-04-01T13:19:00.403000,0.02,-0.19999999999997797,time_exit,2
EURUSD,BUY,2026-04-01T13:19:30.414000,2026-04-01T13:20:00.503000,0.04,0.23999999999979593,time_exit,0
EURUSD,BUY,2026-04-01T13:20:30.512000,2026-04-01T13:21:00.554000,0.01,0.13000000000018552,time_exit,0
EURUSD,BUY,2026-04-01T13:21:30.903000,2026-04-01T13:22:01.935000,0.01,-0.2299999999999525,time_exit,1
EURUSD,BUY,2026-04-01T13:23:30.096000,2026-04-01T13:24:00.145000,0.02,-0.019999999999686935,time_exit,2
EURUSD,BUY,2026-04-01T13:24:31.289000,2026-04-01T13:25:01.360000,0.04,-0.44000000000021794,time_exit,3
EURUSD,BUY,2026-04-01T13:25:31.025000,2026-04-01T13:26:01.082000,0.08,-0.7199999999993878,time_exit,3
EURUSD,BUY,2026-04-01T13:26:30.237000,2026-04-01T13:27:00.369000,0.08,-1.9200000000001438,time_exit,3
EURUSD,BUY,2026-04-01T13:27:30.781000,2026-04-01T13:28:00.866000,0.08,-1.1999999999989797,time_exit,3
EURUSD,BUY,2026-04-01T13:31:00.138000,2026-04-01T13:31:30.401000,0.08,0.0,time_exit,3
EURUSD,BUY,2026-04-01T13:32:00.296000,2026-04-01T13:32:30.458000,0.08,1.8000000000002458,time_exit,0
EURUSD,BUY,2026-04-01T13:33:00.136000,2026-04-01T13:33:30.718000,0.01,0.10999999999983247,time_exit,0
EURUSD,BUY,2026-04-01T13:35:00.971000,2026-04-01T13:35:31.195000,0.01,0.010000000000065512,time_exit,0
EURUSD,BUY,2026-04-01T13:36:00.136000,2026-04-01T13:36:30.201000,0.01,0.02999999999997449,time_exit,0
EURUSD,BUY,2026-04-01T13:37:00.014000,2026-04-01T13:37:30.249000,0.01,-0.17000000000000348,time_exit,1
EURUSD,BUY,2026-04-01T13:38:00.195000,2026-04-01T13:38:30.222000,0.02,0.15999999999971593,time_exit,0
EURUSD,BUY,2026-04-01T13:39:00.296000,2026-04-01T13:39:30.381000,0.01,0.02999999999997449,time_exit,0
EURUSD,BUY,2026-04-01T13:40:00.091000,2026-04-01T13:40:30.475000,0.01,-0.21000000000004349,time_exit,1
EURUSD,BUY,2026-04-01T13:41:00.282000,2026-04-01T13:41:30.631000,0.02,-0.44000000000021794,time_exit,2
EURUSD,BUY,2026-04-01T14:20:00.338000,2026-04-01T14:20:30.534000,0.04,-0.11999999999989797,time_exit,3
EURUSD,BUY,2026-04-01T14:22:00.109000,2026-04-01T14:22:30.117000,0.08,2.2500000000005294,time_exit,0
EURUSD,BUY,2026-04-01T14:23:00.033000,2026-04-01T14:23:30.161000,0.01,-0.06000000000017102,time_exit,1
EURUSD,BUY,2026-04-01T14:24:00.894000,2026-04-01T14:24:31.772000,0.02,-0.22000000000010897,time_exit,2
EURUSD,BUY,2026-04-01T14:25:00.073000,2026-04-01T14:25:30.281000,0.04,-0.11999999999989797,time_exit,3
EURUSD,BUY,2026-04-01T14:26:00.089000,2026-04-01T14:26:30.526000,0.08,-2.4799999999984834,time_exit,3
EURUSD,BUY,2026-04-01T14:29:00.144000,2026-04-01T14:29:32.343000,0.08,-0.6400000000006401,time_exit,3
EURUSD,BUY,2026-04-01T14:30:00.134000,2026-04-01T14:30:30.262000,0.08,-1.7600000000008718,time_exit,3
EURUSD,BUY,2026-04-01T14:40:00.202000,2026-04-01T14:40:11.936000,0.08,-3.3370507276675454,stop_loss,3
EURUSD,BUY,2026-04-01T14:40:30.093000,2026-04-01T14:41:00.099000,0.08,-1.120000000000232,time_exit,3
EURUSD,BUY,2026-04-01T14:43:00.079000,2026-04-01T14:43:30.198000,0.08,-1.5199999999992997,time_exit,3
EURUSD,BUY,2026-04-01T14:44:01.208000,2026-04-01T14:44:31.258000,0.08,-1.5199999999992997,time_exit,3
EURUSD,BUY,2026-04-01T14:45:00.232000,2026-04-01T14:45:30.672000,0.08,0.23999999999979593,time_exit,0
EURUSD,BUY,2026-04-01T14:46:00.497000,2026-04-01T14:46:31.536000,0.01,-0.08000000000008001,time_exit,1
EURUSD,BUY,2026-04-01T14:48:00.089000,2026-04-01T14:48:31,0.02,0.36999999999998145,time_exit,0
EURUSD,BUY,2026-04-01T14:49:00.104000,2026-04-01T14:49:30.596000,0.01,-0.07999999999985796,time_exit,1
EURUSD,BUY,2026-04-01T14:50:00.121000,2026-04-01T14:50:30.273000,0.02,-0.19999999999997797,time_exit,2
EURUSD,BUY,2026-04-01T14:51:00.416000,2026-04-01T14:51:30.639000,0.04,-1.4399999999996638,time_exit,3
EURUSD,BUY,2026-04-01T14:52:00.064000,2026-04-01T14:52:30.504000,0.08,0.0,time_exit,3
EURUSD,BUY,2026-04-01T14:53:00.843000,2026-04-01T14:53:31.488000,0.08,0.9600000000009602,time_exit,0
EURUSD,BUY,2026-04-01T14:54:00.119000,2026-04-01T14:54:30.177000,0.01,-0.0700000000000145,time_exit,1
EURUSD,BUY,2026-04-01T14:55:00.180000,2026-04-01T14:55:30.202000,0.02,0.3500000000000725,time_exit,0
EURUSD,BUY,2026-04-01T14:56:00.058000,2026-04-01T14:56:30.366000,0.01,0.05999999999994898,time_exit,0
EURUSD,BUY,2026-04-01T14:57:02.113000,2026-04-01T14:57:32.150000,0.01,-0.020000000000131024,time_exit,1
EURUSD,BUY,2026-04-01T14:58:00.061000,2026-04-01T14:58:30.228000,0.02,-0.020000000000131024,time_exit,2
EURUSD,BUY,2026-04-01T14:59:00.221000,2026-04-01T14:59:30.252000,0.04,-0.560000000000116,time_exit,3
EURUSD,BUY,2026-04-01T15:00:30.100000,2026-04-01T15:01:00.266000,0.08,1.200000000000756,time_exit,0
EURUSD,BUY,2026-04-01T15:01:30.833000,2026-04-01T15:02:01.762000,0.01,-0.1500000000000945,time_exit,1
EURUSD,BUY,2026-04-01T15:02:30.407000,2026-04-01T15:03:00.757000,0.02,-0.06000000000039307,time_exit,2
EURUSD,BUY,2026-04-01T15:03:30.066000,2026-04-01T15:04:00.104000,0.04,-0.3599999999996939,time_exit,3
EURUSD,BUY,2026-04-01T15:04:30.178000,2026-04-01T15:05:00.290000,0.08,-1.200000000000756,time_exit,3
EURUSD,SELL,2026-04-01T17:50:00.057000,2026-04-01T17:50:31.951000,0.08,0.7200000000011642,time_exit,0
EURUSD,SELL,2026-04-01T17:51:01.606000,2026-04-01T17:51:36.945000,0.01,0.02999999999997449,time_exit,0
EURUSD,SELL,2026-04-01T17:52:00.080000,2026-04-01T17:52:26.643000,0.01,0.08000000000008001,stop_loss,0
EURUSD,SELL,2026-04-01T17:53:00.040000,2026-04-01T17:53:30.362000,0.01,-0.05999999999994898,time_exit,1
EURUSD,SELL,2026-04-01T17:55:00.052000,2026-04-01T17:55:30.126000,0.02,-0.07999999999963592,time_exit,2
EURUSD,SELL,2026-04-01T17:56:00.104000,2026-04-01T17:56:30.884000,0.04,-0.20000000000042206,time_exit,3
EURUSD,SELL,2026-04-01T17:57:00.122000,2026-04-01T17:57:30.130000,0.08,0.0,time_exit,3
EURUSD,SELL,2026-04-01T17:58:01.252000,2026-04-01T17:58:33.645000,0.08,-0.0800000000005241,time_exit,3
EURUSD,SELL,2026-04-01T18:05:00.127000,2026-04-01T18:05:32.890000,0.08,-2.3811868171765838,stop_loss,3
EURUSD,SELL,2026-04-02T01:25:00.100000,2026-04-02T01:25:30.154000,0.08,2.0799999999998597,time_exit,0
EURUSD,SELL,2026-04-02T01:26:00.064000,2026-04-02T01:26:30.481000,0.01,-0.020000000000131024,time_exit,1
EURUSD,SELL,2026-04-02T01:27:00.062000,2026-04-02T01:27:30.188000,0.02,-0.280000000000058,time_exit,2
EURUSD,SELL,2026-04-02T01:28:00.507000,2026-04-02T01:28:30.579000,0.04,-0.6800000000000139,time_exit,3
EURUSD,SELL,2026-04-02T01:29:00.103000,2026-04-02T01:29:30.449000,0.08,2.7199999999987234,time_exit,0
EURUSD,SELL,2026-04-02T01:30:00.020000,2026-04-02T01:30:30.078000,0.01,0.11999999999989797,time_exit,0
EURUSD,SELL,2026-04-02T01:31:00.089000,2026-04-02T01:31:30.397000,0.01,0.4500000000000615,time_exit,0
EURUSD,SELL,2026-04-02T01:32:00.136000,2026-04-02T01:32:30.292000,0.01,0.43999999999999595,time_exit,0
EURUSD,SELL,2026-04-02T01:35:00.131000,2026-04-02T01:35:30.168000,0.01,0.18999999999991246,time_exit,0
EURUSD,SELL,2026-04-02T01:36:00.013000,2026-04-02T01:36:30.297000,0.01,-0.4199999999998649,time_exit,1
EURUSD,SELL,2026-04-02T01:37:00.106000,2026-04-02T01:37:30.159000,0.02,-0.23999999999979593,time_exit,2
EURUSD,SELL,2026-04-02T01:38:00.128000,2026-04-02T01:38:30.131000,0.04,-1.280000000000392,time_exit,3
EURUSD,SELL,2026-04-02T01:39:00.016000,2026-04-02T01:39:30.322000,0.08,-2.320000000000988,time_exit,3
EURUSD,SELL,2026-04-02T01:44:00.238000,2026-04-02T01:44:31.724000,0.08,-0.32000000000032003,time_exit,3
EURUSD,SELL,2026-04-02T01:45:00.144000,2026-04-02T01:45:30.372000,0.08,-0.1600000000010482,time_exit,3
EURUSD,SELL,2026-04-02T01:46:00.631000,2026-04-02T01:46:30.653000,0.08,-3.9199999999990354,time_exit,3
EURUSD,SELL,2026-04-02T01:47:00.149000,2026-04-02T01:47:30.186000,0.08,3.30999999999948,time_exit,0
EURUSD,SELL,2026-04-02T01:48:00.071000,2026-04-02T01:48:30.771000,0.01,-0.320000000000098,time_exit,1
EURUSD,SELL,2026-04-02T01:49:00.266000,2026-04-02T01:49:30.337000,0.02,-0.140000000000029,time_exit,2
EURUSD,SELL,2026-04-02T01:50:00.022000,2026-04-02T01:50:30.187000,0.04,-1.3600000000000279,time_exit,3
EURUSD,SELL,2026-04-02T01:54:31.484000,2026-04-02T01:55:01.534000,0.08,-2.0799999999994156,time_exit,3
EURUSD,SELL,2026-04-02T01:55:30.233000,2026-04-02T01:56:00.805000,0.08,-0.8800000000004359,time_exit,3
EURUSD,SELL,2026-04-02T01:56:30.154000,2026-04-02T01:57:00.237000,0.08,-0.7199999999993878,time_exit,3
EURUSD,SELL,2026-04-02T01:57:30.515000,2026-04-02T01:58:00.530000,0.08,-0.7999999999999119,time_exit,3
EURUSD,SELL,2026-04-02T01:59:00.084000,2026-04-02T01:59:30.609000,0.08,0.23999999999979593,time_exit,0
EURUSD,SELL,2026-04-02T02:00:00.038000,2026-04-02T02:00:31.952000,0.01,-0.07999999999985796,time_exit,1
EURUSD,SELL,2026-04-02T02:03:30.280000,2026-04-02T02:04:01.809000,0.02,-0.31999999999987594,time_exit,2
EURUSD,SELL,2026-04-02T02:12:00.734000,2026-04-02T02:12:31.571000,0.04,-0.16000000000016001,time_exit,3
EURUSD,SELL,2026-04-02T02:14:00.259000,2026-04-02T02:14:30.530000,0.08,-0.47999999999959186,time_exit,3
EURUSD,SELL,2026-04-02T02:22:00.209000,2026-04-02T02:22:30.220000,0.08,0.7999999999999119,time_exit,0
EURUSD,SELL,2026-04-02T02:23:00.283000,2026-04-02T02:23:30.331000,0.01,-0.02999999999997449,time_exit,1
EURUSD,SELL,2026-04-02T02:24:00.285000,2026-04-02T02:24:30.352000,0.02,-0.6200000000000649,time_exit,2
EURUSD,SELL,2026-04-02T02:25:00.126000,2026-04-02T02:25:30.352000,0.04,-0.280000000000058,time_exit,3
EURUSD,SELL,2026-04-02T02:26:00.190000,2026-04-02T02:26:30.193000,0.08,-0.23999999999979593,time_exit,3
EURUSD,SELL,2026-04-02T02:27:00.173000,2026-04-02T02:27:32.323000,0.08,0.7999999999999119,time_exit,0
EURUSD,SELL,2026-04-02T02:28:00.117000,2026-04-02T02:28:30.906000,0.01,0.08000000000008001,time_exit,0
EURUSD,SELL,2026-04-02T02:29:00.083000,2026-04-02T02:29:30.412000,0.01,0.0700000000000145,time_exit,0
EURUSD,SELL,2026-04-02T02:30:00.677000,2026-04-02T02:30:30.817000,0.01,-0.14999999999987246,time_exit,1
EURUSD,SELL,2026-04-02T02:31:00.310000,2026-04-02T02:31:30.578000,0.02,0.0,time_exit,1
EURUSD,SELL,2026-04-02T02:32:00.259000,2026-04-02T02:32:31.539000,0.02,0.019999999999686935,time_exit,0
EURUSD,SELL,2026-04-02T02:33:00.138000,2026-04-02T02:33:30.631000,0.01,-0.12000000000012002,time_exit,1
EURUSD,SELL,2026-04-02T02:34:00.507000,2026-04-02T02:34:30.915000,0.02,0.09999999999976693,time_exit,0
EURUSD,SELL,2026-04-02T02:35:00.855000,2026-04-02T02:35:30.898000,0.01,-0.11999999999989797,time_exit,1
EURUSD,SELL,2026-04-02T02:36:02.093000,2026-04-02T02:36:33.602000,0.02,-0.19999999999997797,time_exit,2
EURUSD,SELL,2026-04-02T02:37:00.230000,2026-04-02T02:37:30.233000,0.04,0.6100000000002215,time_exit,0
EURUSD,SELL,2026-04-02T02:38:00.297000,2026-04-02T02:38:30.631000,0.01,0.0,time_exit,0
EURUSD,SELL,2026-04-02T02:39:00.279000,2026-04-02T02:39:30.753000,0.01,0.010000000000065512,time_exit,0
EURUSD,SELL,2026-04-02T02:40:00.059000,2026-04-02T02:40:31.342000,0.01,-0.17999999999984695,time_exit,1
EURUSD,SELL,2026-04-02T02:41:30.614000,2026-04-02T02:42:06.251000,0.02,0.03999999999981796,time_exit,0
EURUSD,SELL,2026-04-02T02:42:31.002000,2026-04-02T02:43:02.599000,0.01,-0.0700000000000145,time_exit,1
EURUSD,SELL,2026-04-02T02:54:00.546000,2026-04-02T02:54:30.684000,0.02,-0.19999999999997797,time_exit,2
EURUSD,SELL,2026-04-02T02:55:00.300000,2026-04-02T02:55:30.352000,0.04,-0.23999999999979593,time_exit,3
EURUSD,SELL,2026-04-02T02:57:06.197000,2026-04-02T02:57:39.199000,0.08,-0.7199999999993878,time_exit,3
EURUSD,SELL,2026-04-02T03:00:00.611000,2026-04-02T03:00:31.697000,0.08,0.0,time_exit,3
EURUSD,SELL,2026-04-02T03:01:00.313000,2026-04-02T03:01:31.278000,0.08,0.15999999999927184,time_exit,0
EURUSD,SELL,2026-04-02T03:02:00.262000,2026-04-02T03:02:30.268000,0.01,0.050000000000105516,time_exit,0
EURUSD,SELL,2026-04-02T03:03:00.183000,2026-04-02T03:03:18.642000,0.01,0.08000000000008001,stop_loss,0
EURUSD,SELL,2026-04-02T03:03:30.922000,2026-04-02T03:04:01.034000,0.01,-0.0700000000000145,time_exit,1
